participant_id,latent_engagement
P1215,-0.461475203614
P1216,-1.305186325909
P1217,-1.081623140532
P1218,-0.136156887294
P1219,-0.316402786496
P1220,0.884032316036
P1221,0.544627321114
P1222,-0.912057394516
P1223,-0.097044699219
P1224,-1.849335276468
P1225,0.383047888713
P1226,0.222025707303
P1227,-0.854510352455
P1228,0.458296669865
P1229,-1.196172702429
P1230,0.041319856212
P1231,-1.264945167637
P1232,-0.055156813120
P1233,-0.259323433524
P1234,-0.349875525096
P1235,-1.955738282320
P1236,-2.030752045646
P1237,0.065882546183
P1238,-0.811903912457
P1239,-0.257435109449
P1240,-1.434060661616
P1241,-0.861626592760
P1242,-0.565727262724
P1243,0.733118191495
P1244,0.315582231305
P1245,2.553789610114
P1246,-0.943964133565
P1247,-0.972138579689
P1248,-0.672501534440
P1249,-1.700868305016
P1250,0.280999931527
P1251,-0.465438645489
P1252,0.759261267516
P1253,1.464496852947
P1254,-0.219093031621
P1255,1.139467038013
P1256,1.216998821043
P1257,-0.581168186921
P1258,0.816629868814
P1259,0.217457169939
P1260,-1.167606343621
P1261,0.461301949200
P1262,-0.241009820654
P1263,-0.465295256910
P1264,0.473533665253
P1265,-0.411782830104
P1266,-0.577598133227
P1267,-0.516046341614
P1268,0.698537116809
P1269,-0.731548672343
P1270,-0.036983591548
P1271,1.217642694377
P1272,0.610167951755
P1273,-1.015274813435
P1274,-0.777979208553
P1275,-1.618171857393
P1276,1.847789505650
P1277,-1.372506579186
P1278,0.317676638215
P1279,-0.717616249295
P1280,-0.172637125779
P1281,0.246761814910
P1282,0.720176807086
P1283,-0.222059527699
P1284,-0.611363809847
P1285,0.153605021019
P1286,-0.321581945428
P1287,0.173102677624
P1288,-0.123174362119
P1289,-1.242606822274
P1290,-0.952896234606
P1291,0.168379645694
P1292,-0.370522275541
P1293,1.085303569793
P1294,-0.331296507920
P1295,0.522855497997
P1296,1.231508103768
P1297,0.096526568295
P1298,1.165707264721
P1299,0.990843626498
P1300,-0.870389754566
P1301,0.186896634084
P1302,0.262618465555
P1303,0.192334821079
P1304,-0.314566270102
P1305,0.564722526639
P1306,0.485198459060
P1307,-0.540571562950
P1308,-0.226544269855
P1309,0.318471766866
P1310,-1.567826375815
P1311,0.352427200016
P1312,-1.529973944482
P1313,0.354716520032
P1314,-0.302618484950
P1315,-1.135028215167
P1316,0.134112791042
P1317,1.666816908017
P1318,1.518101340753
P1319,0.424014029435
P1320,0.455792597412
P1321,-1.286475064783
P1322,0.536157205769
P1323,-0.239817322898
P1324,0.298851532474
P1325,-1.272806493564
P1326,-0.376624004245
P1327,-1.206370205503
P1328,-0.018231274076
P1329,-0.348205702981
P1330,-0.927820401910
P1331,-1.193612522938
P1332,0.089621759234
P1333,-0.793499890962
P1334,-0.461287427007
P1335,0.251859861980
P1336,-0.996976521922
P1337,-0.064940093921
P1338,-0.507575196515
P1339,0.198240104839
P1340,0.914183893965
P1341,1.276818833685
P1342,-0.485710737830
P1343,1.327925530822
P1344,0.871198757154
P1345,0.178953046407
P1346,0.428691498170
P1347,0.004560564511
P1348,-0.127123484915
P1349,0.857595953473
P1350,-0.045027794467
P1351,0.002378881695
P1352,-1.720098604505
P1353,-1.419968964154
P1354,-0.762626270511
P1355,0.353826205826
P1356,0.202420266626
P1357,-0.298027001144
P1358,-0.948645591092
P1359,0.149384138825
P1360,1.444611982979
P1361,0.674637386420
P1362,-0.955544495134
P1363,-0.765922635942
P1364,1.053365547248
P1365,0.447401900145
P1366,-0.396343194770
P1367,-1.257216209772
P1368,-0.518415878004
P1369,-0.151410566210
P1370,0.522680719807
P1371,-0.972605266951
P1372,-2.008358191631
P1373,-0.347211084210
P1374,0.631526556402
P1375,0.251262139195
P1376,0.468501298561
P1377,0.195706780290
P1378,0.848021642585
P1379,-0.398495399526
P1380,-2.689514563042
P1381,-1.215993950102
P1382,-2.254747695848
P1383,0.993228542826
P1384,1.392448399386
P1385,-1.291064193336
P1386,0.297740110760
P1387,-1.187975999173
P1388,-0.616165023610
P1389,1.683939514472
P1390,0.824605299811
P1391,0.393466082720
P1392,-0.419385641772
P1393,-0.892930564106
P1394,0.834361848537
P1395,-0.852197951337
P1396,1.440826954944
P1397,0.820037994257
P1398,-2.172405255043
P1399,2.641802828134
P1400,1.768976513899
P1401,-0.134873490606
P1402,-0.769831989373
P1403,-0.359505666467
P1404,-0.463880526706
P1405,0.328599469371
P1406,2.672629151326
P1407,-0.414650961972
P1408,0.593089533140
P1409,-0.956709736873
P1410,-0.971449635378
P1411,0.864735034883
P1412,-0.179303073919
P1413,0.598648646098
P1414,0.404425125167
P1415,0.150727996051
P1416,-1.237447437009
P1417,1.599815490907
P1418,-0.982075227007
P1419,-0.442845881035
P1420,0.354002011340
P1421,-0.193164985851
P1422,-0.118124590518
P1423,1.595203147253
P1424,-0.027842425100
P1425,-1.570738636386
P1426,0.035019890959
P1427,-0.260023757086
P1428,-0.850196284651
P1429,0.181967870520
P1430,-0.737788845218
P1431,0.055640538025
P1432,0.499273340371
P1433,1.005332380506
P1434,-0.075185707675
P1435,-0.472077246831
P1436,0.177747853715
P1437,-1.505418706523
P1438,0.885146545648
P1439,1.072618015363
P1440,-1.280407350381
P1441,0.852206290730
P1442,-0.573149297615
P1443,-0.743123317995
P1444,-0.262813228744
P1445,-0.254214843825
P1446,1.158437288131
P1447,0.045688259918
P1448,-0.669255712815
P1449,-1.724185691046
P1450,-0.392505827012
P1451,-0.418531063724
P1452,-1.114741201678
P1453,-1.729150922187
P1454,-0.818932228386
P1455,-1.491524124236
P1456,-0.713471946081
P1457,1.813925208363
P1458,0.890191913645
P1459,-0.609991828780
P1460,1.700452288429
P1461,-1.353818290377
P1462,1.105137404168
P1463,1.129430178411
P1464,-0.318479830569
P1465,-0.610294561610
P1466,-0.042508512865
P1467,1.073419465990
P1468,1.435395187679
P1469,0.177518985931
P1470,-0.299142831626
P1471,-0.396783214647
P1472,0.212547306373
P1473,1.617175795522
P1474,-0.282681201588
P1475,-0.179852219944
P1476,0.105894856552
P1477,-0.433412315909
P1478,0.751926782623
P1479,1.109326857792
P1480,-0.112490566541
P1481,-0.588730481652
P1482,0.002015553230
P1483,0.258041925626
P1484,-1.674288426046
P1485,-1.025432338557
P1486,0.929687043630
P1487,0.232149933032
P1488,-1.479920915629
P1489,-0.016697673079
P1490,0.253731061814
P1491,1.819915346069
P1492,0.460338871588
P1493,-0.299360489831
P1494,-2.262114280014
P1495,1.009805450265
P1496,0.755830570511
P1497,-0.085045251371
P1498,-0.562481078808
P1499,-0.038479077364
P1500,0.677936388760
P1501,1.581256387137
P1502,0.746183769212
P1503,-0.788270233488
P1504,-0.962599612957
P1505,-2.188993252377
P1506,-0.083291902697
P1507,0.887303338170
P1508,-0.061581058451
P1509,-0.066213524964
P1510,0.194760404829
P1511,0.435720202556
P1512,0.212713694219
P1513,-0.515029341647
P1514,0.909900363757
P1515,0.545565426802
P1516,-1.475440152323
P1517,-1.652083394954
P1518,0.386113290987
P1519,0.406826229019
P1520,0.131167996370
P1521,-0.965907449948
P1522,-0.105088558753
P1523,0.042329947453
P1524,-0.135185238707
P1525,0.453161504327
P1526,0.138350724252
P1527,1.301691672898
P1528,1.225435701971
P1529,-0.157492315038
P1530,-0.036711702665
P1531,0.625858402548
P1532,-0.169407284126
P1533,0.030078431230
P1534,0.409046131899
P1535,1.242640537216
P1536,0.895695016500
P1537,-0.851112923010
P1538,0.182564934602
P1539,-0.138678370643
P1540,-0.145706915387
P1541,-0.282717139904
P1542,0.476225862420
P1543,-1.367860546890
P1544,0.444711341397
P1545,-1.759065839977
P1546,-3.062502898260
P1547,-0.334077336061
P1548,-0.218049542330
P1549,0.121043483293
P1550,-1.382362515695
P1551,0.971334372923
P1552,0.725385068664
P1553,-0.231610113379
P1554,-1.409525575633
P1555,0.165673959957
P1556,0.230281194780
P1557,1.237830270226
P1558,1.853940631563
P1559,0.465146708551
P1560,0.634739798081
P1561,0.833974184377
P1562,-1.492746069782
P1563,-1.259019886229
P1564,0.242854543130
P1565,0.978888012420
P1566,-0.440939397463
P1567,-0.473295656807
P1568,0.738908559746
P1569,0.433527964167
P1570,0.688751891864
P1571,1.368052951399
P1572,2.441938733222
P1573,1.804010437208
P1574,0.549367809516
P1575,-1.235651246637
P1576,-1.389941056991
P1577,-0.792876345899
P1578,-0.560779785042
P1579,-0.190743372330
P1580,-0.345268703522
P1581,1.326558654741
P1582,-2.319311195933
P1583,-1.034456515176
P1584,-0.912048592056
P1585,-0.839287625590
P1586,1.199832431688
P1587,-0.377287943427
P1588,-1.646798737260
P1589,1.992132829736
P1590,-1.098602884198
P1591,1.855347477068
P1592,-1.055147910100
P1593,-0.161433871482
P1594,-0.501476698619
P1595,-1.572753146351
P1596,-0.648487198487
P1597,-1.399327546620
P1598,0.028365143152
P1599,-0.166951603937
P1600,-0.425073061003
P1601,0.906358527134
P1602,-1.850691575480
P1603,1.177755888564
P1604,-0.395325652303
P1605,0.611864883940
P1606,2.092621259793
P1607,-0.583540023916
P1608,-1.206488329976
P1609,-0.364313956798
P1610,-0.420056713365
P1611,0.250621496552
P1612,0.632024760778
P1613,0.292259262700
P1614,0.527720210587
P1615,-0.557534024319
P1616,-0.204922055452
P1617,-0.192413313164
P1618,0.331863486067
P1619,1.493036287185
P1620,1.067600849245
P1621,0.066191723121
P1622,-0.651550113874
P1623,-0.143446256805
P1624,-1.544826563900
P1625,-1.036608280206
P1626,-0.058523054773
P1627,0.300694164834
P1628,0.457325210803
P1629,-0.998108648015
P1630,1.092512391301
P1631,0.121936008525
P1632,-0.716425976173
P1633,0.365719658774
P1634,0.459597311736
P1635,-1.356761655195
P1636,0.092094653557
P1637,1.724347814858
P1638,0.073602920582
P1639,0.348538662035
P1640,0.865011457927
P1641,-0.536638807635
P1642,0.348336904001
P1643,1.663230445545
P1644,-0.311612187767
P1645,-0.068514126232
P1646,-0.137049331241
P1647,0.377558505370
P1648,0.221158900530
P1649,1.012115482589
P1650,0.524900280170
P1651,-1.340029368655
P1652,-1.925091909084
P1653,-0.194720617760
P1654,0.197978826182
P1655,0.857656838326
P1656,-1.225014069358
P1657,1.356009890604
P1658,2.481901151318
P1659,-0.866674084455
P1660,0.057163449339
P1661,1.072657434180
P1662,-1.079200188888
P1663,0.005103204109
P1664,0.800219829727
P1665,-1.165143430439
P1666,0.517632112287
P1667,2.049567655166
P1668,-0.713785609820
P1669,0.068705290056
P1670,-1.205247465703
P1671,-0.019885442138
P1672,0.792444634840
P1673,0.219769947267
P1674,-0.325584030038
P1675,-0.032717956802
P1676,0.201321637093
P1677,-0.702130059107
P1678,-1.346002592465
P1679,-1.984225336489
P1680,2.115789971746
P1681,0.700398113375
P1682,-0.037693862298
P1683,-0.001267142366
P1684,1.282567178056
P1685,0.126093799940
P1686,2.031834232728
P1687,0.545286410564
P1688,-0.946529344242
P1689,-1.801273356234
P1690,0.213622678367
P1691,0.314297417472
P1692,0.296787314693
P1693,-2.704814238540
P1694,0.973895015816
P1695,-0.167531675205
P1696,-0.475342898533
P1697,-1.184884460298
P1698,0.156382602381
P1699,0.779231285117
P1700,0.959153428027
P1701,1.010025677127
P1702,0.699671531715
P1703,0.417541208250
P1704,1.021707158064
P1705,0.026160776674
P1706,1.108765839897
P1707,0.604860555821
P1708,0.887629626275
P1709,-0.186131839967
P1710,1.130727971977
P1711,-1.589863352466
P1712,-0.610777154563
P1713,1.667079356963
P1714,0.209952425889
P1715,-1.315113769358
P1716,-0.868929769557
P1717,1.136949844257
P1718,-1.138043198001
P1719,-0.023355864161
P1720,-1.110572565011
P1721,0.645050688375
P1722,0.844847498327
P1723,-0.806337583864
P1724,0.860195471686
P1725,0.082450749526
P1726,0.882418850514
P1727,-1.956309042580
P1728,-0.542958464304
P1729,-0.441271157563
P1730,-1.955971625005
P1731,-1.113454583576
P1732,0.493916351174
P1733,1.692185329425
P1734,1.509907677994
P1735,-0.542917664720
P1736,-0.905339631999
P1737,0.799092987322
P1738,-0.062738939957
P1739,-0.150409082661
P1740,-0.875822160820
P1741,-0.129603152331
P1742,0.722012272958
P1743,-0.478152753516
P1744,1.150564931233
P1745,1.370151294429
P1746,-0.104399928817
P1747,0.912404608160
P1748,-2.214595735128
P1749,0.059310630379
P1750,1.498907807197
P1751,0.169831106859
P1752,-0.693376011299
P1753,-1.023934176440
P1754,-0.376644026662
P1755,-0.311411596507
P1756,-0.813283956641
P1757,-0.298298868443
P1758,-0.813070281762
P1759,1.397381070286
P1760,1.313575337399
P1761,-0.962958203862
P1762,-0.371593378654
P1763,0.125874241703
P1764,-0.031226191953
P1765,2.332921582076
P1766,-0.534012506305
P1767,-0.423969470417
P1768,1.095439060182
P1769,1.501737427817
P1770,0.356999250362
P1771,2.296574347614
P1772,2.309279477102
P1773,0.298687012412
P1774,-1.712177450720
P1775,-0.996330472886
P1776,0.978008696892
P1777,-1.040081487168
P1778,-0.486381141907
P1779,1.185992857676
P1780,0.903886713104
P1781,-1.065251588229
P1782,-1.642830546079
P1783,-0.283650532140
P1784,0.426913263067
P1785,-0.127134795302
P1786,0.118929366164
P1787,-0.750357967729
P1788,0.757709553778
P1789,-1.675422375775
P1790,-0.451720048501
P1791,-0.694207379998
P1792,1.917044854157
P1793,-1.078270240587
P1794,0.083584610468
P1795,1.385708258474
P1796,-1.180356958017
P1797,0.594844362287
P1798,0.252076647393
P1799,-0.424545333318
P1800,-1.124287015896
P1801,-1.382569827243
P1802,-0.450355883901
P1803,-0.242973247768
P1804,-1.787747899628
P1805,-1.606741816801
P1806,-0.816293862599
P1807,2.739949552011
P1808,0.933074299287
P1809,0.522333583146
P1810,-0.772877791703
P1811,-2.167689145787
P1812,0.606490111681
P1813,0.457226953989
P1814,1.261102752211
P1815,0.339778491497
P1816,0.109098566313
P1817,1.712301092969
P1818,0.226250899654
P1819,1.170295256443
P1820,0.228775801313
P1821,-0.155509502799
P1822,0.353122745408
P1823,1.564765381445
P1824,-1.500888288629
P1825,0.032859187033
P1826,1.199611396573
P1827,-0.374132898693
P1828,0.232929461104
P1829,-1.148412773322
P1830,0.538715531743
P1831,-0.841624355310
P1832,1.052378183978
P1833,0.205140739537
P1834,0.624800091561
P1835,-0.506878974814
P1836,0.840198035360
P1837,-0.435785771093
P1838,-0.604093527076
P1839,1.617436904082
P1840,-0.415305288257
P1841,0.498698852143
P1842,0.560309650587
P1843,-0.193771126047
P1844,-0.493559822230
P1845,-0.651309072980
P1846,0.631998110846
P1847,1.738523024959
P1848,-0.938526231820
P1849,-0.929337101774
P1850,1.042916387301
P1851,1.302886178664
P1852,-1.409782991684
P1853,-1.418937568125
P1854,-1.008717561088
P1855,1.027869729723
P1856,0.756463358334
P1857,0.630542362928
P1858,-0.218779246389
P1859,0.613579329321
P1860,0.621757291273
P1861,-1.241251478674
P1862,-0.649407467564
P1863,0.545997442851
P1864,1.117229829754
P1865,-0.985281725066
P1866,0.865780674547
P1867,-1.980014927135
P1868,0.159754026743
P1869,-1.368699203633
P1870,1.580849816807
P1871,-0.396559263588
P1872,-1.407341670401
P1873,2.467285380427
P1874,-1.964954030850
P1875,-0.005783666493
P1876,-1.724616700378
P1877,1.083378186238
P1878,1.581998349323
P1879,0.193154181502
P1880,0.619215745897
P1881,-0.254257757918
P1882,0.456417515402
P1883,0.504342848866
P1884,-0.528264906251
P1885,1.324325355151
P1886,-0.461188292335
P1887,-1.862097049369
P1888,2.140149120207
P1889,0.777040841101
P1890,-0.593987593595
P1891,-0.263732773871
P1892,0.348035705236
P1893,0.399134244650
P1894,0.815750985300
P1895,-1.666706824434
P1896,1.709826662122
P1897,-0.456425881797
P1898,0.234352224746
P1899,-1.250096032599
P1900,-1.243236306521
P1901,-0.178459217356
P1902,-0.300596605226
P1903,0.874231119640
P1904,-0.455678192684
P1905,0.637251548769
P1906,0.569507998286
P1907,0.610770662679
P1908,-0.346332233972
P1909,-1.975198961708
P1910,-0.871840755203
P1911,-0.386909206076
P1912,-1.560426525881
P1913,0.134540061053
P1914,-1.602604701108
P1915,0.686828214767
P1916,-0.230903315070
P1917,-0.852857993192
P1918,1.249387679508
P1919,-0.099275933181
P1920,2.143378630573
P1921,-1.428591126218
P1922,0.813950113555
P1923,-1.340409504959
P1924,1.509507432196
P1925,-0.663887723091
P1926,0.767203011338
P1927,0.326568477903
P1928,-1.118952449897
P1929,-0.883826549402
P1930,0.652072179739
P1931,-1.239724730958
P1932,1.186639141298
P1933,-0.437428087538
P1934,-0.398802634533
P1935,-0.149366202374
P1936,-1.007002062948
P1937,-2.047354929625
P1938,-0.536702236047
P1939,0.526746990183
P1940,0.689339065214
P1941,-0.179286224106
P1942,0.788547454019
P1943,0.226445850611
P1944,-0.691723948565
P1945,-0.032855383967
P1946,0.055692812988
P1947,1.403091538946
P1948,-0.251016109981
P1949,-0.609066972411
P1950,1.274376806276
P1951,0.176259776687
P1952,-0.209921608068
P1953,-0.954744606791
P1954,1.058302945097
P1955,1.604954061228
P1956,0.754219136889
P1957,1.114429272395
P1958,0.826464777929
P1959,0.658506089788
P1960,0.215084053431
P1961,2.148397385361
P1962,-1.651061735202
P1963,0.124698362136
P1964,0.390363490696
P1965,-1.128393702195
P1966,-1.394674962525
P1967,0.941433738197
P1968,-0.062560885683
P1969,0.336956262535
P1970,-0.489023736479
P1971,2.279978113091
P1972,-0.402295120741
P1973,-0.110079629897
P1974,-0.462550364081
P1975,1.081708914629
P1976,-0.885154661540
P1977,0.004638060205
P1978,0.694788902001
P1979,1.597243484263
P1980,-0.719669273074
P1981,-0.034269908383
P1982,-0.811009842182
P1983,-0.193930861593
P1984,0.303764974316
P1985,0.097154106081
P1986,1.891557899173
P1987,-0.179315493493
P1988,-0.128012256909
P1989,0.377740020148
P1990,-0.791412221778
P1991,-0.669059670541
P1992,-0.902938969454
P1993,-0.045535393914
P1994,-0.829447062338
P1995,-0.203405924516
P1996,-0.133873578656
P1997,0.563698741388
P1998,-1.341802936286
P1999,0.490725797137
P2000,-1.751341997063
P2001,0.088648996484
P2002,-0.102396919818
P2003,1.195145786483
P2004,0.714824476056
P2005,-0.906964544725
P2006,0.038102730552
P2007,-0.877566681995
P2008,0.389147723773
P2009,0.598671009865
P2010,-1.016075264910
P2011,-0.693369562809
P2012,-0.083992574874
P2013,-1.399514306464
P2014,-0.790822830082
P2015,0.788317091023
P2016,-0.457274676142
P2017,0.422798377175
P2018,0.970741658629
P2019,-0.531647134476
P2020,-0.187973316601
P2021,0.516542929746
P2022,0.828218602166
P2023,-1.109548006364
P2024,-0.155466725237
P2025,-0.840478705850
P2026,-0.087667722697
P2027,0.886136415765
P2028,1.037714054012
P2029,0.055220144774
P2030,-1.214418217948
P2031,-0.122806600076
P2032,-0.449816124770
P2033,0.836983102017
P2034,0.198261444831
P2035,-0.171618546184
P2036,-3.214660346572
P2037,0.018703883903
P2038,-0.359415381835
P2039,-0.427607434811
P2040,0.912381463797
P2041,1.486762520617
P2042,0.294132903575
P2043,-0.908869658367
P2044,-0.184837189777
P2045,-0.167595664566
P2046,-0.648774926485
P2047,-0.822302749881
P2048,1.545919819259
P2049,-0.110416304473
P2050,0.103099000232
P2051,-0.944455830957
P2052,-1.029336772017
P2053,3.466006417436
P2054,1.757581843711
P2055,-0.537645029248
P2056,1.013003864036
P2057,0.058220686589
P2058,-0.251105592717
P2059,0.129957836347
P2060,0.215263788571
P2061,-0.381636685255
P2062,0.600160356184
P2063,-0.608876413841
P2064,0.166231969297
P2065,-0.416090229337
P2066,0.635835400583
P2067,-2.215866384748
P2068,0.507469938619
P2069,1.773813178215
P2070,-0.081862335149
P2071,0.806085122903
P2072,0.791638377565
P2073,0.665964793215
P2074,-0.785202168162
P2075,-1.655586394388
P2076,0.561715064463
P2077,-0.965355964341
P2078,-1.001633796072
P2079,0.714438116311
P2080,0.316123172964
P2081,-0.883884442273
P2082,-0.260829321790
P2083,-0.729204680341
P2084,-1.709962671456
P2085,1.696792398713
P2086,-1.189780405591
P2087,-1.423318791161
P2088,0.919837615058
P2089,1.707852196243
P2090,1.172498891731
P2091,-0.270953712995
P2092,0.211815730839
P2093,0.425245530395
P2094,-0.737484026039
P2095,0.414469072284
P2096,0.768385653078
P2097,-0.093114974498
P2098,0.362559185989
P2099,0.757020082340
P2100,0.350875543682
P2101,0.216441572264
P2102,0.370865290887
P2103,0.772640338340
P2104,-0.232703968455
P2105,1.337897493033
P2106,-1.269355464842
P2107,-1.240266710064
P2108,-1.768641805022
P2109,0.776247445766
P2110,-0.526206633529
P2111,-0.023279792400
P2112,1.869639662458
P2113,-1.022134443992
P2114,-0.142977216636
P2115,1.624733673150
P2116,0.213763070182
P2117,-0.875227191406
P2118,0.777971325476
P2119,0.759104868473
P2120,-1.862279924372
P2121,1.600699890420
P2122,0.204959550367
P2123,-0.518835845425
P2124,-1.093357825910
P2125,0.316966942914
P2126,-0.154177238540
P2127,-0.895137715772
P2128,-0.417964981065
P2129,-0.011260675097
P2130,-0.548187676449
P2131,-0.516102271674
P2132,-1.740550522423
P2133,-0.128864712311
P2134,1.329815538528
P2135,-1.525968379405
P2136,2.241520456051
P2137,-1.406050386362
P2138,-0.011348966526
P2139,1.319301919868
P2140,1.047107603371
P2141,-0.834518608616
P2142,-0.484581334964
P2143,1.369083226680
P2144,0.638272357935
P2145,1.105298380412
P2146,1.019761631398
P2147,0.991923912966
P2148,1.902804232385
P2149,1.639611759451
P2150,0.353501420002
P2151,1.133776987158
P2152,-0.805577789772
P2153,-1.430303228970
P2154,-1.227352952478
P2155,1.559493213718
P2156,-1.071233327838
P2157,0.851048624964
P2158,-0.801666181824
P2159,-0.462384246696
P2160,0.035465148095
P2161,-0.224716406666
P2162,2.290082302266
P2163,0.206441054745
P2164,1.298987182774
P2165,-0.262763079570
P2166,0.530300959199
P2167,-0.033993225933
P2168,0.504921876618
P2169,-0.524460111756
P2170,-0.746286156277
P2171,2.157634416738
P2172,1.142266727598
P2173,-0.580392411975
P2174,-0.176120096679
P2175,-1.155049811449
P2176,-1.792631948518
P2177,1.174941020285
P2178,-0.677654009411
P2179,0.081915449865
P2180,0.306088915786
P2181,1.818327703106
P2182,0.229339922821
P2183,1.476712588698
P2184,1.012620375880
P2185,0.138187163380
P2186,1.646986297886
P2187,-0.947136543998
P2188,-1.668789262715
P2189,2.304819133485
P2190,1.041181042825
P2191,0.492545794004
P2192,0.181118918040
P2193,0.435890198101
P2194,-0.051294881832
P2195,-0.699294492754
P2196,0.238328887931
P2197,-0.296005352448
P2198,0.492540066885
P2199,0.409719528036
P2200,-0.169320170375
P2201,-0.569770501898
P2202,0.445673030716
P2203,1.198786974907
P2204,0.526953146999
P2205,2.060287248814
P2206,-2.218707128434
P2207,-0.884148092905
P2208,1.036746573386
P2209,-0.326941128657
P2210,-0.201595872804
P2211,-0.863752171835
P2212,-0.428722914010
P2213,1.271946484809
P2214,1.377650167299
P2215,0.813972925620
P2216,0.441044234562
P2217,0.207374790491
P2218,0.433612823809
P2219,0.653918950281
P2220,0.645240092847
P2221,0.956903895694
P2222,0.683838096404
P2223,-0.388664196921
P2224,-1.303992676862
P2225,-0.602671259200
P2226,-0.876463922877
P2227,0.425626386203
P2228,-0.422500031972
P2229,0.374654423649
P2230,0.072388686541
P2231,-0.437831400521
P2232,-0.006328360370
P2233,0.683044964618
P2234,-0.943785986197
P2235,1.637756041867
P2236,0.800278317100
P2237,0.256423114161
P2238,0.883763745897
P2239,-0.833426248157
P2240,0.667338489365
P2241,0.162078513720
P2242,0.813555752505
P2243,0.812361485530
P2244,-1.185667350278
P2245,-0.685901944755
P2246,-1.801685041320
P2247,0.094262419753
P2248,1.230815151663
P2249,-1.278023404258
P2250,0.465820212512
P2251,-0.523558118446
P2252,-2.656294237843
P2253,2.244806236913
P2254,0.368869546211
P2255,-0.690699762210
P2256,-0.090021186969
P2257,0.594928726143
P2258,0.988880422084
P2259,0.723885381915
P2260,-1.094350772424
P2261,-0.591708016380
P2262,-1.198608522690
P2263,-0.868315635179
P2264,-1.617147952326
P2265,-0.069712013291
P2266,-0.908434816749
P2267,0.070426210740
P2268,0.865508010914
P2269,-2.522536655611
P2270,1.147066951130
P2271,1.015053520466
P2272,1.311117710006
P2273,0.262561971918
P2274,0.641191309821
P2275,1.010055058078
P2276,1.201786897051
P2277,0.034966001346
P2278,-0.634626132582
P2279,-0.504784530410
P2280,0.146697187692
P2281,-2.519291254485
P2282,-1.038059364743
P2283,-0.887060188238
P2284,0.139489692546
P2285,0.461532225925
P2286,-1.116443332647
P2287,-1.235705890550
P2288,-0.694709984691
P2289,0.762044524959
P2290,-0.599333740915
P2291,-0.009943585764
P2292,0.785486956113
P2293,-0.401999662803
P2294,-0.922606786501
P2295,0.244969021204
P2296,0.049014396108
P2297,1.127185856728
P2298,0.732140090175
P2299,-1.552120726874
P2300,-0.701461537192
P2301,-0.351810495094
P2302,-1.357409381045
P2303,-0.123616397439
P2304,-0.547540474182
P2305,0.570143609331
P2306,-0.373782421189
P2307,1.400384679225
P2308,-0.165577943408
P2309,-0.142499665304
P2310,1.623564893840
P2311,-0.972323813940
P2312,-0.297389710120
P2313,1.760156211025
P2314,-0.246599713422
P2315,-0.278604496039
P2316,-2.361492347827
P2317,2.520171063961
P2318,0.095808346755
P2319,0.556814793898
P2320,1.159507905219
P2321,0.349010579637
P2322,0.825779120788
P2323,0.959995897499
P2324,0.972202333515
P2325,0.690612259110
P2326,-0.048339765856
P2327,0.110271550973
P2328,-0.286416090866
P2329,0.642015108398
P2330,0.074296219730
P2331,2.369904836736
P2332,1.116208799130
P2333,-0.986554564630
P2334,0.583363431666
P2335,-1.450168887128
P2336,0.821744388907
P2337,1.109453105679
P2338,-2.748068900325
P2339,1.111458592951
P2340,-1.397637222748
P2341,-0.815999645103
P2342,0.094068096103
P2343,-0.411553857167
P2344,-0.514397213793
P2345,1.503865951415
P2346,0.582490633124
P2347,-1.095981851971
P2348,0.586136247998
P2349,0.073257523537
P2350,1.233127104885
P2351,0.997480026609
P2352,0.493265747576
P2353,-0.127959212870
P2354,0.521971512442
P2355,0.367956258570
P2356,-0.526955255656
P2357,0.399596279592
P2358,0.778529368934
P2359,-0.606524194979
P2360,0.762379372925
P2361,2.504086425742
P2362,0.704228877475
P2363,-0.444623871641
P2364,0.541800310911
P2365,-1.937304453615
P2366,0.020123937092
P2367,-0.365152422894
P2368,-1.329804262608
P2369,0.258479503869
P2370,-1.215746464306
P2371,-0.196018104250
P2372,0.677941909314
P2373,0.811948814917
P2374,0.543345809808
P2375,1.497335141065
P2376,-0.307729611541
P2377,1.134912603945
P2378,-0.262044778338
P2379,0.603291932589
P2380,0.859090509599
P2381,-0.239354244796
P2382,-0.860986115716
P2383,-0.283328001294
P2384,-0.556979643217
P2385,-0.408733255684
P2386,0.652478895617
P2387,0.747707695408
P2388,-1.868635507700
P2389,0.644253965433
P2390,-1.886458759803
P2391,-0.734412447690
P2392,0.791701556387
P2393,0.394510428358
P2394,2.175909876608
P2395,0.718375423084
P2396,0.730146919719
P2397,-0.975926681053
P2398,0.219522686629
P2399,-1.499165024071
P2400,1.745322102530
P2401,-0.477720414780
P2402,-2.075343652003
P2403,0.006141025650
P2404,-1.483419397251
P2405,-0.784836473384
P2406,-1.251811850000
P2407,-0.270937567905
P2408,-0.246603712314
P2409,-1.253177479358
P2410,-0.202971850019
P2411,0.240884984147
P2412,-0.635286682136
P2413,-1.682300829177
P2414,-0.877073556875
P2415,-1.766996289046
P2416,1.172719103549
P2417,0.480884078721
P2418,0.805247588195
P2419,-0.658309745499
P2420,2.303813386065
P2421,0.491024310475
P2422,-0.648320601472
P2423,-0.165533994491
P2424,-1.361018558623
P2425,0.285996316700
P2426,1.725452809007
P2427,-0.539371415504
P2428,1.089944720511
P2429,-1.210770509208
P2430,0.032907005984
